,Date,tot_rent,tot_rent_adj,.FT4GDGLOB100,.STOXX50E,.FTSE,.STOXX50,.SXWESGP,.MIWO00000PUS,.NDX
29,2018-05-31,-0.0068446342366729,-0.006056889527012501,-0.0041964223335327,-0.010037225494669,-0.0014786262430799,-0.0088343127567735,-0.0048278490661922,-0.0035707144285428,-0.0012381802734862
30,2018-06-01,0.0114669035689616,0.011058977240839393,0.0116112894738849,0.013764255206728,0.0030697298846085,0.011743062706184,0.0068939103791652,0.0077738279532901,0.016676308737036
31,2018-06-04,0.0036502238412039,0.0035584411020257297,0.0071494478853193,0.0046416141118967,0.0051312880026279,0.0019414832413371,0.00443768226195,0.0060070453586447,0.0084197672900263
32,2018-06-05,-0.0037558750285926,-0.0034766578355372056,-0.0022814029730094,-0.0036834535691743,-0.0070388785331643,-0.0048685649217471,-0.0020196919969703,-0.001178211569095,0.0032451561334179
33,2018-06-06,-0.0006568580551185,-0.0003336370325198629,0.0091899904874221,0.0011658214702079,0.0033264817609408,-0.0022430198198433,0.0006956741715151,0.0082005888570133,0.0060459745223497
34,2018-06-07,0.00094752022091,0.00036105977233770074,-0.0019357399745171,-0.000303396304922,-0.001033404777001,-0.0023881589021637,-0.002211969917209,0.0003884422063518,-0.0079405476941871
35,2018-06-08,-0.0012846749562649,-0.0008794991023197424,-0.0002711121108163,-0.0036042858340293,-0.0030281397642905,-0.0013096101215553,-0.0010134279199391,7.952955926571192e-05,-2.921920414711288e-05
36,2018-06-11,0.0079361822740695,0.007980793132367282,0.0022231261743306,0.00954950250921,0.0073375193820652,0.0076161636641303,0.0040578239918844,0.003021882923087,0.002217089371854
37,2018-06-12,0.0011003047757187,0.0008068592152696956,-0.0002126017849628,-0.001333249047474,-0.0043451120074753,-0.0024210874772009,0.0006946198534982,0.0005409943102323,0.0056781919846595
38,2018-06-13,0.0005988927775553,0.0006823938487949133,-0.003240264336571,0.0011451326109599,-1.2980590123667923e-05,0.0016006246340034,-0.0005048274121285,-0.0024051907372191,-0.0005447219192521
39,2018-06-14,0.0104042669105526,0.010079623439808755,0.0021990252082284,0.0136655209279334,0.0080584549522242,0.0136257925371583,0.0097859713365744,0.0008503878142229,0.0103169130978828
40,2018-06-15,-0.0030768410359976,-0.003051576412687894,-0.0032704597251147,-0.0062629177995583,-0.0169821743827737,-0.0102125505099865,-0.006439914968113,-0.0036741020158541,-0.0032743593322261
41,2018-06-18,-0.013650877849146,-0.013010961063698756,-0.0043475403764183,-0.0109471557936902,-0.0003379657344663,-0.0082038332038332,-0.0071738720030204,-0.0039172504275707,-0.0005992483760479
42,2018-06-19,-0.0075132918570666,-0.00801481165094174,-0.0062265342459383,-0.0090433127082341,-0.0036009450515178,-0.0047364744439294,-0.0072257083095647,-0.0067504316042505,-0.0032221328602667
43,2018-06-20,0.0040800980696459,0.0032940188451973398,0.0021373197768492,0.0012517101854276,0.0030971152771293,0.0033060561832762,0.0023622549958501,0.0029932178986853,0.0072857895283688
44,2018-06-21,-0.0097638275212369,-0.010040344518066787,-0.0057265245629043,-0.0104924991278054,-0.009303301255998,-0.0077900510946281,-0.0081528662420382,-0.0055860909640376,-0.0086828129968182
45,2018-06-22,0.0092122187787901,0.008867911225922481,0.0045052005223245,0.0111913877144476,0.0166520213222101,0.015129151291513,0.0058438222450551,0.0042594008347855,-0.0027677219553396
46,2018-06-25,-0.0188710566169752,-0.019344084186641818,-0.0156914492535062,-0.021033821478382,-0.0224451887267695,-0.023319442280729,-0.0158334929451573,-0.0138588112913139,-0.0221383444723676
47,2018-06-26,0.0001894687744636,-4.81872546695737e-05,0.0006496142915144,-0.0001454346864695,0.0037390943082675,0.0008041817450743,0.0015569250729807,0.0013521353669703,0.004265881008006
48,2018-06-27,0.0036054478418129,0.0038290249154449758,-0.0060096245860249,0.0084334702795128,0.0111131452708439,0.008018753590177,0.0044044303387524,-0.0057986698014277,-0.0139386363845366
49,2018-06-28,-0.0081422865209741,-0.007683860965000893,0.0041143325415824,-0.0093049132650208,-0.0007950992496413,-0.0051781385053231,-0.0064487005868317,0.0015989982179838,0.0088856379796242
50,2018-06-29,0.0134971879680118,0.012365704039280436,0.0056315341366695,0.0089376975920512,0.0027968795752946,0.0075626134060897,0.003634711494775,0.0046546965310971,0.0013080941418202
51,2018-07-02,-0.0097937103468132,-0.009820202307857765,-0.0002486514851968,-0.0068883260690304,-0.0116643729875748,-0.0069964771143885,-0.006079027355623,-0.003455702866989,0.0080980831445054
52,2018-07-03,0.0084508087603696,0.008227673037173141,-0.0017516742374189,0.0101209592522411,0.0060202574242995,0.0095973418672457,0.0050100852365151,-1.4408668254750625e-05,-0.0117310683746655
53,2018-07-04,0.0037501534808934,0.0024254342545840047,0.0006129389735947,0.0016704145798716,-0.0026602434517843,0.0023240796284096,0.0009711252104105,5.763550347004376e-05,0.0
54,2018-07-05,0.0019360483180125,0.002346558835210654,0.0089119588895032,0.0084671002306544,0.0039785609308748,0.0031493642404896,0.0027165125153612,0.0067333599081726,0.0123305059737226
55,2018-07-06,0.0027366113432417,0.0027190806223092424,0.008360839414953,0.002199993025121,0.0019044562698435,0.0016822119130597,0.0027736567116043,0.0083723326606841,0.0149677927776004
56,2018-07-09,0.0048862394024163,0.005243248641098356,0.0084701988942643,0.0034652848058136,0.0092271945600377,0.005620738474557,0.0068827994339379,0.008231854438105,0.0095273786395913
57,2018-07-10,0.003860709592432,0.004083866430920434,0.002587761288699,0.0037191802198563,0.0005267956904211,0.0031684693606748,0.0042803296492683,0.0022194693919685,0.0009068168077492
58,2018-07-11,-0.0086956384910174,-0.008611318828041108,-0.0088897337386631,-0.0146718835923082,-0.0130108527776766,-0.0143792283545349,-0.0110050890585241,-0.0086943493751959,-0.0053029145226862
59,2018-07-12,0.0110377244586677,0.009989733737287308,0.010569769619779,0.0067614358554792,0.0078201149637247,0.0091586362208022,0.0051456872708561,0.0064043829405373,0.0168788428460597
60,2018-07-13,0.0031146693547909,0.003672778808195716,0.0006005079852735,0.0026266220479524,0.0013775382841936,0.0020596687663394,0.0021117296985984,0.0017551598884957,0.0012987612421517
61,2018-07-16,-0.001422814542308,-0.001374435111271844,-1.4818459058152378e-05,-0.0015805288113612,-0.0080163197757205,-0.0050916529907392,-0.0017241379310343,-0.0008479340391641,-0.0024292902060882
62,2018-07-17,0.0023572675940431,0.0027346945565962276,0.0024480457126598,0.0024412307049996,0.0034050615424086,0.0011484754232766,0.002238853706902,0.0025131400653604,0.0062506973797817
63,2018-07-18,0.0111805690590533,0.01021299525145584,0.0012535551889496,0.0079768618944324,0.0065496772366262,0.0077148808808091,0.0024891498595862,0.0019128686013607,-0.0018591575699857
64,2018-07-19,-0.0021470680498161,-0.0022348440747083074,-0.0034710123958401,-0.0038564394504574,0.0010017873240684,-0.0004966284090799,-0.0021009740879861,-0.0034543281798489,-0.0051107383013496
65,2018-07-20,0.0026602779162817,0.0018730503618086369,0.0026060301671326,-0.0033442407622908,-0.0006741306902552,-0.000200040653423,-0.002743396707924,0.0020282550448744,-0.0002897030163252
66,2018-07-23,-0.0032310030201083,-0.003505060939351422,0.0031061040411861,-0.0017283087140862,-0.0029952635766833,-0.0007260992335619,-0.0024310664704753,0.0001262171776903,0.0029322903904871
67,2018-07-24,0.0050803119550508,0.005375526336096893,0.0072167864308505,0.0084712149505652,0.006956826140738,0.0088777652187952,0.0070544475084972,0.0054406760647645,0.0046756685630877
68,2018-07-25,-0.000139475958004,-0.0003275503051923185,0.0052476624647339,-0.0042660572845942,-0.0065883604335164,-0.0024167811036526,0.0008915493854677,0.0049649478401547,0.013817792760923
69,2018-07-26,0.0111071877023581,0.01097510343568915,0.0027207083735256,0.0117660626504636,0.0006411378041486,0.0106756427205401,0.0054081567729211,7.863962697052251e-05,-0.0143619584299894
70,2018-07-27,0.0033404159280515,0.0035698136756832175,-0.0052003000619567,0.0051064896872843,0.0049770525774581,0.004146413479336,0.003796987723073,-0.0026920390576936,-0.0140481745899198
71,2018-07-30,-0.0014496521372854,-0.0015893887654094573,-0.0031796641516202,-0.0042158324780702,-5.973009786641725e-05,-0.0035064200052485,-0.0022695750851091,-0.0036454540816563,-0.0142087312199722
72,2018-07-31,-0.000301964469152,-0.0005828124563685008,0.0016402629688319,0.0037525161503397,0.0062213911451332,0.0042929485226927,0.0015796790092252,0.0022576515768648,0.0054051777098145
73,2018-08-01,0.0017963297000692,0.001882074364653467,0.0025535097611855,-0.004612124839384,-0.0123697210908584,-0.0049917698983638,-0.0024604125922653,-0.0017370303283636,0.0056559867466501
74,2018-08-02,-0.0027411051456418,-0.0033043499695931755,-0.0001457097229183,-0.0114042111802303,-0.0100589187642347,-0.0100082237625459,-0.0046167467746016,-0.0008281534968549,0.0136480877538727
75,2018-08-03,0.003515792500961,0.004105582273821736,0.0044447941987419,0.0038020183269389,0.0109781901363925,0.0058597320623883,0.0067983988817588,0.0036366514867898,0.0031661057265806
76,2018-08-06,0.0001801426796801,-2.984501340716473e-05,0.0007239795370592,0.0002584424534803,0.0006110378504,-0.0010235447171063,6.31074088097705e-05,0.0009047086606137,0.0058827752972117
77,2018-08-07,0.0007264919697941,0.0010536409147216404,0.0046046002508173,0.0060488617115952,0.0071374700213211,0.0062209738425447,0.0025872404871585,0.0044082064023287,0.0031802683023716
78,2018-08-08,4.761552040030789e-05,0.00017848579648909103,0.0010520679846619,-0.0030733056155599,0.0075364579554524,-0.0029437515067693,-0.0010699899295064,-0.0003230495881116,0.0009235321540475
79,2018-08-09,0.0018636465265181,0.0018743950345848123,-0.0005218770273192,0.0001517059766431,-0.0044852217857302,-0.0018007355654817,0.0019532480625039,-0.0011356554255245,-0.00034580419557
80,2018-08-10,-0.0062505989906591,-0.0065276660265139895,-0.0115132527896054,-0.0194182815178599,-0.0096567064120995,-0.0119139442231076,-0.0075462206011823,-0.0110228359885196,-0.0078556714229964
81,2018-08-13,-0.0001755288354252,-0.00033843060101384256,-0.004393657723703,-0.0048449046779598,-0.0032033348071803,-0.0038288840431982,-0.0055126093017361,-0.0057808060415733,-0.0009631084253561
82,2018-08-14,0.0015728634233398,0.001966041155644917,0.0042679486146022,-7.038783698165574e-05,-0.0040314297116761,0.001557516392779,0.003376871615164,0.0046487142004354,0.0062150992633731
83,2018-08-15,-0.0130933118913717,-0.014044847020048446,-0.0091140341531829,-0.0147707541414425,-0.0149468445696329,-0.0133136764239942,-0.0094615189230377,-0.0101339970805106,-0.0124217689194066
84,2018-08-16,0.0058923907144205,0.005935648049596598,0.0075600696357085,0.005501506364838,0.007803549541403,0.0036698690643144,0.0021155202256553,0.0072552819397837,0.0026695995913339
85,2018-08-17,0.0012574650502801,0.0011391374098061733,0.0029835037531336,-0.0013678513483106,0.0002924680865705,-0.0008977891534011,0.0003198567041966,0.0033129208606086,0.0004405844897714
86,2018-08-20,0.0054098955099346,0.005587995134906548,0.0030985110823511,0.0061459735423696,0.004322234702504,0.0053817725539402,0.0033893969431477,0.003334720851593,-0.0008303576366335
87,2018-08-21,0.0018784828962612,0.001696072168234235,0.002443836794709,0.005301045770508,-0.003367029979213,0.0014203068122724,0.0004461440407903,0.0030532714288378,0.0035010902922611
88,2018-08-22,0.0011506663465402,0.0010155211944798666,0.0021378546664656,0.0024973180211391,0.0011287785664246,-0.001294962627833,0.0001274128814423,0.0019518633323882,0.0037000356620171
89,2018-08-23,0.0016237663254898,0.00184058318519445,-0.0019452748622759,-0.0002689916904956,-0.0014549314518683,-0.0021058241636823,-0.0024842346646284,-0.0031400887759219,-0.001448967728345
90,2018-08-24,-0.0027715412748311,-0.0026231041721917875,0.0060834055478109,0.002392330504261,0.0018867625164942,-0.0005210538313739,0.0001277139208173,0.0057648821432894,0.0096530299151398
91,2018-08-27,0.006417247707746,0.007290469385547085,0.0083195058997049,0.0083356674369208,0.0,0.0040304975399954,0.0055548461243775,0.0084844167079165,0.0098497021670438
92,2018-08-28,0.0002820382980279,0.0008535987010451561,0.0013527643818709,-0.0024421225633027,0.005243160993944,-0.0025345046357744,6.34960949901231e-05,0.0011697515998074,0.0014701421446083
93,2018-08-29,0.0033480965556766,0.0036178611362208068,0.0051041733535901,0.0024829082513191,-0.0070905133368867,0.0032859847868664,0.0024761904761902,0.0037800687285223,0.0118799309824277
94,2018-08-30,-0.0020079623220846,-0.0021438629717361857,-0.004277768236932,-0.0072740319374561,-0.0062380920270626,-0.0039399953303759,-0.0023434036354422,-0.0041949104188063,-0.0022858470688678
95,2018-08-31,-0.0056193262536401,-0.005688318145403635,-0.0031772096145868,-0.0111017519724626,-0.01112422382561,-0.0095292045539635,-0.0048882681564246,-0.0027778287097306,0.0015549539624242
96,2018-09-03,0.0006513220192026,0.00033956716185854234,-6.577724393352913e-05,0.0006159922190456,0.0097115071537938,0.0021003569620752,-0.000956937799043,-0.0009561020455067,0.0
97,2018-09-04,-0.0018157294722777,-0.00198624887501342,-0.006503795310632,-0.0104948762735677,-0.0062281800495697,-0.007586765636839,-0.0040229885057471,-0.0048725050841531,-0.0042108266529963
98,2018-09-05,-0.0104503978293399,-0.010525300041004831,-0.0062311439165381,-0.0130203372070871,-0.0100001877214106,-0.011329984135378,-0.0087837404629095,-0.0046513133255965,-0.0129963021766857
99,2018-09-06,-0.0022203789044713,-0.002261262327535183,-0.0049362187810957,-0.0059325254401891,-0.0087115753432078,-0.0077724883997699,-0.0030401034928848,-0.0040598856357157,-0.0093168387108779
100,2018-09-07,0.0010926611135376,0.0008530554508119142,-0.002778752225258,-0.0007858128915789,-0.0056374129657765,0.0010208654108561,-0.0012327256212287,-0.0029990252002072,-0.003073324400218
101,2018-09-10,0.0056901895485848,0.005735946925306821,0.0015720562261893,0.004833968955717,0.0002198496777827,0.0042038302312275,0.0038976224503053,0.0023577844311377,0.002343793845196
102,2018-09-11,0.0027514343950608,0.002081966580044869,0.003723583325925,0.0007191896726779,-0.000791284876293,-0.0007608283980037,0.0007117898278763,0.0023475712205505,0.0080825213126887
103,2018-09-12,0.0022520917640377,0.002297400023645472,0.0012152944148726,0.0045113326851187,0.0054746382091801,0.0065273100505816,0.0027158098933073,0.0023420730372913,-0.0026381643160673
104,2018-09-13,-0.0006885246175748,-0.0009817898564047963,0.0075265495773384,0.0021282991643118,-0.0043468392093374,-0.0001366311425696,-0.0009673050880247,0.004636038463325,0.0098319125167851
105,2018-09-14,0.004260225991317,0.00439170960895544,-0.0001194676062865,0.003284658395527,0.0030858729642095,0.0025063575492356,0.0044539116963595,0.0018079419978915,-0.0021411888643366
106,2018-09-17,-0.0013133682003305,-0.0013209322805987638,-0.0045604650292371,0.0004425003662587,-0.000265606431509,0.0002393704557015,0.0021206863312126,-0.0027970220484724,-0.014679883204497
107,2018-09-18,-0.0006026207795496,-0.00037074661601791737,0.0038843207066399,0.0036908529606018,-0.0002560907136304,-0.0001362755558215,0.0042965243042196,0.0054338518789369,0.0080258473442678
108,2018-09-19,-0.0031160150953504,-0.003167602389150527,0.001341142982264,0.0030073307408753,0.0042313735320669,0.004338142410744,0.0050443777536555,0.0025181031823851,-0.0005438728308967
109,2018-09-20,0.0053818308074007,0.005597178962352241,0.0109305654460054,0.0102595767924573,0.0049378539704709,0.0077947869259413,0.0019059720457432,0.0082378980043531,0.0105084920903943
110,2018-09-21,0.0006184185197798,0.0009591494855721914,0.0014714399762065,0.0081366510731328,0.0166831357942915,0.0074159222280609,0.0019023462270133,0.0019720542155508,-0.0050155667135902
111,2018-09-24,-0.0053608788621596,-0.0048997209846622395,-0.0022024960674787,-0.0059373733899574,-0.0042482006560545,-0.0062072517914311,-0.0059493670886076,-0.0031818037190739,0.0023474745693574
112,2018-09-25,0.0051862766764876,0.004056146127256385,0.0004357751457211,0.0027386495584147,0.0065898763945666,0.0062230591075798,0.00095504902585,0.000542633184527,0.0019132966500021
113,2018-09-26,0.0038148697349555,0.0033716752705616917,-0.0029821936703472,0.0039096082204117,0.0005234723398812,0.0039317838757739,0.0017810571846574,-0.002228602679792,-1.4279681309292693e-05
114,2018-09-27,0.003416160345914,0.0030959562684802614,0.0017561192904707,0.0048468607547005,0.0045197424212772,0.0051633938110717,0.002412851609626,-0.0002740589500801,0.0087908560077196
115,2018-09-28,-0.0051390835356205,-0.00579308863255816,-0.0015734609584999,-0.0146646607474658,-0.0046703704489068,-0.0088296012948789,-0.0018369544561981,-0.0021473836186611,-0.0002519145241699
116,2018-10-01,0.0051360393265903,0.00529806558518914,0.0031333240071145,0.0044010355377737,-0.001934702138425,0.0010658617834768,0.0013961162584084,0.0019093319169782,0.0023340085085183
117,2018-10-02,-0.0048996789060232,-0.005960770878482585,-0.0005734785386685,-0.0073722379736157,-0.0028176267098204,-0.0038519020190739,-0.002915082382763,-0.002083923626027,-0.0022464332721684
118,2018-10-03,0.0078874854175578,0.00682979138971587,0.0014323832522218,0.0048657564643153,0.0047802208828624,0.0073903862874176,0.0003177831447818,4.579551387218217e-06,0.0011992221573466
119,2018-10-04,-0.016034071929365,-0.015728867404903014,-0.0092417236809927,-0.0089267885878056,-0.012241887120054,-0.0088384452902182,-0.0087044920261768,-0.0083347453552113,-0.0193025765486959
120,2018-10-05,-0.0063933477446238,-0.006768836007368311,-0.0073231424504041,-0.0087612738068429,-0.0134531445040265,-0.008210164497913,-0.0062812459941034,-0.006469846635541,-0.0121491256880503
121,2018-10-08,-0.0084230500585886,-0.009197942869970764,-0.0049412414399281,-0.0106979204964267,-0.011643032626726,-0.0090372878894401,-0.0054179566563468,-0.0036534010095657,-0.0062419186790875
122,2018-10-09,0.0009016407841239,0.00044910182614325465,-0.0005622458452646,0.0036468341732835,0.000588940363567,0.0028011950877495,-0.0017509727626457,-0.0023792196159658,0.0025557530760633
123,2018-10-10,-0.0196026330059822,-0.02354969749085854,-0.0258240735895243,-0.0165242233855842,-0.012690688475031,-0.0091573388248579,-0.0162411485740271,-0.0230820309942669,-0.0443754862401251
124,2018-10-11,-0.0225648266301391,-0.019632923050292638,-0.0199907783078344,-0.0176650647402736,-0.0194255598440469,-0.0235390345040277,-0.0203394307600872,-0.0211335024651763,-0.0114231025186187
125,2018-10-12,-0.0012597859964244,-0.0018864040446142443,0.0132346268511271,-0.0046055235121635,-0.00157272871286,-0.0043118393633857,0.0002022244691608,0.0090368957676225,0.0277401319294328
126,2018-10-15,0.0009905985016545,-0.00013793336956731658,-0.0059703600849945,0.0049962277854127,0.0047613534193551,0.004358094712707,-0.0017522577166733,-0.0040321212738012,-0.0123704645204575
127,2018-10-16,0.0186695510539949,0.01882755325302897,0.0191812009717586,0.014630712347798,0.0042935062496265,0.0109818433980206,0.01525789900081,0.0175659697047845,0.0293909562349132
128,2018-10-17,0.000934244740652,0.0002224570306628029,-0.0007016044938286,-0.0043778052030184,-0.0006799444712014,-0.001558584438604,0.001529458704615,-0.0008177084080508,0.0003030333847964
129,2018-10-18,0.0022718777512496,-0.0007446041257367926,-0.013025162684653,-0.0097099053985716,-0.0039137583987753,-0.0051387741081964,-0.0043157824845627,-0.0119789423307011,-0.0223315345976462
130,2018-10-19,4.699872580055342e-05,-0.0014096720109003252,0.0040756721475183,-0.0002397566314504,0.0032460555657543,0.0052371055078486,-0.0052680714857297,-0.0010365856612107,-0.0012443634761121
131,2018-10-22,-0.0038398387661659,-0.004267670500665407,-0.0037116311255769,-0.0064562946537021,-0.0009929359698147,-0.0034856831939059,-0.00288261714822,-0.0043106583330504,0.0047810448876517
132,2018-10-23,-0.0145521637075678,-0.016618590321887047,-0.0066450876715582,-0.0154070888282149,-0.0124368149031635,-0.0127459177231388,-0.0157321500605083,-0.0095206093189963,-0.0031561864910064
133,2018-10-24,0.0020959109137938,0.0022177406187735885,-0.0265008710023565,-0.0033779696523971,0.0011171481522482,-0.0005876253024541,-0.0046448087431694,-0.0222578408861837,-0.0462895196493053
134,2018-10-25,0.0066130018319489,0.009311869336339958,0.0131820535024402,0.0108838365284171,0.0059055174652233,0.0020371459205201,0.0017156189953335,0.0088755016041275,0.0334702968882425
135,2018-10-26,-0.0066714708890923,-0.00735225142999128,-0.0108515855406305,-0.0093256225508785,-0.0092146028754586,-0.0071862735961397,-0.0078098239364251,-0.0121519037816444,-0.0233717087236753
136,2018-10-29,0.0058470654441062,0.004820634097645612,-0.004675550315685,0.0063925687982673,0.0125022335710043,0.0071930940734328,0.0049713457156665,-0.0031232813122827,-0.020212176631734
137,2018-10-30,0.0033799453006856,0.0029256257265109302,0.0097379117727738,-0.0024723210974568,0.0013563287752338,-0.0009388828674586,0.0054276880796977,0.0108771574631776,0.0143313083807299
138,2018-10-31,0.015080376221205,0.016118477572924086,0.0147206821184693,0.0160082360754083,0.0131114222162211,0.0184394369700864,0.0129151291512914,0.0124124394774658,0.0230502512363581
139,2018-11-01,-0.0009518474906554,-0.0007200933120452456,0.0057073232319391,0.0020953804679264,-0.0018854954335658,0.0008549009230893,0.0039803008837617,0.0093720017013028,0.0146510109807587
140,2018-11-02,0.0013733766039491,0.0023761225321385477,-0.0077047219024944,0.0031833119552089,-0.0028869967082053,-0.0015863169990135,0.0061147695202257,-0.0020725845570401,-0.014694367981762
141,2018-11-05,-8.409748444270225e-05,-0.0011743550622294993,0.0029555268657239,0.0009208532825619,0.0013701487992874,0.0040535723379333,-0.0045415080478192,0.0019541415034123,-0.0040493624533293
142,2018-11-06,0.0003376030880768,0.0003447861047247292,0.0032598883279282,-0.0030925880455153,-0.0088909660127479,-0.004950143533875,0.0014089231801408,0.0048856263598409,0.0074611987823711
143,2018-11-07,0.0083376031667582,0.008335686287632846,0.0201653278153368,0.0120782435727158,0.0108796309447383,0.0107480843400105,0.0077716735897093,0.0164825786945601,0.0306609901946643
144,2018-11-08,0.0008195927180036,-0.0008380104498447858,-0.0003133097237381,-0.0026369618256647,0.0032877728570466,0.0023936957047954,0.0063821300358994,-0.0009498908584998,-0.0061836981213591
145,2018-11-09,-0.0008047809688435,-0.0022196761075422297,-0.0091408167024139,-0.0025049419322955,-0.0049491084882672,-0.0024181647437617,-0.0052847139648565,-0.0092726425830863,-0.0166851270033446
146,2018-11-12,-0.0056010052326864,-0.006470224290068585,-0.0184188040594222,-0.0109645795466156,-0.0073550315678068,-0.0100558433830129,-0.0051135608978616,-0.0167413094476434,-0.0298403969002503
147,2018-11-13,0.0019129116533391,0.0018831873643813393,0.0011911979633569,0.0096240545008265,9.64117803854414e-05,0.0065784111286202,0.0002002536546292,-0.0010351864814504,0.0002647494588596
